order_id,loss_date,billing_system,brand,losing_nbn_speed,state,gaining_provider,gaining_nbn_speed
Order_ID_1190,2023-6-27,Tech_Billing,ABC Ltd,Speed50,NSW,Super Pty Ltd,Speed50
Order_ID_1191,2023-6-27,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_1192,2023-6-27,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_1193,2023-6-27,Tech_Billing,ABC Ltd,Speed25,QLD,Super Pty Ltd,Speed100-20
Order_ID_1194,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed1000
Order_ID_1195,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed50
Order_ID_1196,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,NSW,Super Pty Ltd,Speed100
Order_ID_1197,2023-6-27,Tech_Billing,ABC Ltd,Speed25,ACT,SuperTel,Speed25
Order_ID_1198,2023-6-27,Tech_Billing,ABC Ltd,Speed50,TAS,Opal Pty Ltd,Speed50
Order_ID_1199,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed50
Order_ID_1200,2023-6-27,Tech_Billing,ABC Ltd,Speed25,VIC,Source Ltd,Speed50
Order_ID_1201,2023-6-27,Tech_Billing,ABC Ltd,Speed50,WA,Source Ltd,Speed50
Order_ID_1202,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,NSW,Source Ltd,Speed100-20
Order_ID_1203,2023-6-27,Tech_Billing,ABC Ltd,Speed50,SA,BB Ltd,Speed25
Order_ID_1204,2023-6-27,Tech_Billing,ABC Ltd,Speed25,TAS,Idea Ltd,Speed25
Order_ID_1205,2023-6-27,Tech_Billing,ABC Ltd,Speed25,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_1206,2023-6-27,Tech_Billing,ABC Ltd,Speed25,VIC,Super Pty Ltd,Speed50
Order_ID_1207,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea Ltd,Speed100-20
Order_ID_1208,2023-6-27,Tech_Billing,ABC Ltd,Speed50,NSW,ANT Telecom,Speed50
Order_ID_1209,2023-6-27,Tech_Billing,ABC Ltd,Speed50,SA,Idea Ltd,Speed50
Order_ID_1210,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,QLD,Super Pty Ltd,Speed1000
Order_ID_1211,2023-6-27,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_1212,2023-6-27,Tech_Billing,ABC Ltd,Speed50,WA,Virtual Pty Ltd,Speed50
Order_ID_1213,2023-6-27,Tech_Billing,ABC Ltd,Speed25,ACT,Source Ltd,Speed100-20
Order_ID_1214,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,WA,Source Ltd,Speed100-20
Order_ID_1215,2023-6-27,Tech_Billing,ABC Ltd,Speed50,SA,G2 Tele Pty Ltd,Speed50
Order_ID_1216,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed50
Order_ID_1217,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,QLD,BB Ltd,Speed50
Order_ID_1218,2023-6-27,Tech_Billing,ABC Ltd,Speed50,SA,Idea Ltd,Speed250
Order_ID_1219,2023-6-27,Tech_Billing,ABC Ltd,Speed50,WA,BB Ltd,Speed50
Order_ID_1220,2023-6-27,Tech_Billing,ABC Ltd,Speed25,SA,Idea Ltd,Speed25
Order_ID_1221,2023-6-27,Tech_Billing,ABC Ltd,Speed50,SA,G2 Tele Pty Ltd,Speed50
Order_ID_1222,2023-6-27,Tech_Billing,ABC Ltd,Speed50,SA,Source Ltd,Speed50
Order_ID_1223,2023-6-27,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed50
Order_ID_1224,2023-6-27,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed100-20
Order_ID_1225,2023-6-27,Tech_Billing,ABC Ltd,Speed50,VIC,BB Ltd,Speed250
Order_ID_1226,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed100-20
Order_ID_1227,2023-6-27,Tech_Billing,ABC Ltd,Speed50,QLD,Phone Company,Speed100-20
Order_ID_1228,2023-6-27,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed50
Order_ID_1229,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea Ltd,Speed100-20
Order_ID_1230,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,VIC,Super Pty Ltd,Speed1000
Order_ID_1231,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed100-20
Order_ID_1232,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,WA,Idea Ltd,Speed100-20
Order_ID_1233,2023-6-27,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed25
Order_ID_1234,2023-6-27,Tech_Billing,ABC Ltd,Speed25,NSW,BB Ltd,Speed25
Order_ID_1235,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_1236,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,WA,G2 Tele Pty Ltd,Speed50
Order_ID_1237,2023-6-27,Tech_Billing,ABC Ltd,Speed50,WA,G2 Tele Pty Ltd,Speed50
Order_ID_1238,2023-6-27,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_1239,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,VIC,Phone Company,Speed100-20
Order_ID_1240,2023-6-27,Tech_Billing,ABC Ltd,Speed50,VIC,Super Pty Ltd,Speed100
Order_ID_1241,2023-6-27,Tech_Billing,ABC Ltd,Speed50,SA,BB Ltd,Speed25
Order_ID_1242,2023-6-27,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_1243,2023-6-28,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_1244,2023-6-28,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed50
Order_ID_1245,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,QLD,Idea,Speed100-20
Order_ID_1246,2023-6-28,Tech_Billing,ABC Ltd,Speed25,WA,Idea,Speed12
Order_ID_1247,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea,Speed12
Order_ID_1248,2023-6-28,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed100-20
Order_ID_1249,2023-6-28,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_1250,2023-6-28,Tech_Billing,ABC Ltd,Speed25,VIC,SuperTel,Speed50
Order_ID_1251,2023-6-28,Tech_Billing,ABC Ltd,Speed50,SA,SuperTel,Speed50
Order_ID_1252,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,QLD,Idea,Speed100-20
Order_ID_1253,2023-6-28,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed100-20
Order_ID_1254,2023-6-28,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_1255,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed100-20
Order_ID_1256,2023-6-28,Tech_Billing,ABC Ltd,Speed50,QLD,Opal Pty Ltd,Speed50
Order_ID_1257,2023-6-28,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed50
Order_ID_1258,2023-6-28,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed50
Order_ID_1259,2023-6-28,Tech_Billing,ABC Ltd,Speed25,WA,G2 Tele Pty Ltd,Speed50
Order_ID_1260,2023-6-28,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_1261,2023-6-28,Tech_Billing,ABC Ltd,Speed50,QLD,Idea Ltd,Speed50
Order_ID_1262,2023-6-28,Tech_Billing,ABC Ltd,Speed25,VIC,Idea Ltd,Speed25
Order_ID_1263,2023-6-28,Tech_Billing,ABC Ltd,Speed25,SA,Source Ltd,Speed50
Order_ID_1264,2023-6-28,Tech_Billing,ABC Ltd,Speed250,VIC,Phone Company,Speed250
Order_ID_1265,2023-6-28,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed50
Order_ID_1266,2023-6-28,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_1267,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed50
Order_ID_1268,2023-6-28,Tech_Billing,ABC Ltd,Speed25,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_1269,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,NSW,EXX Ptd Ltd,Speed100
Order_ID_1270,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,VIC,Phone Company,Speed100-20
Order_ID_1271,2023-6-28,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed12
Order_ID_1272,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea Ltd,Speed250
Order_ID_1273,2023-6-28,Tech_Billing,ABC Ltd,Speed50,ACT,G2 Tele Pty Ltd,Speed25
Order_ID_1274,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_1275,2023-6-28,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed100-20
Order_ID_1276,2023-6-28,Tech_Billing,ABC Ltd,Speed50,NSW,ANT Telecom,Speed25
Order_ID_1277,2023-6-28,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_1278,2023-6-28,Tech_Billing,ABC Ltd,Speed50,SA,Phone Company,Speed100-20
Order_ID_1279,2023-6-28,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed50
Order_ID_1280,2023-6-28,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed100-20
Order_ID_1281,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,QLD,Idea Ltd,Speed100-20
Order_ID_1282,2023-6-28,Tech_Billing,ABC Ltd,Speed50,TAS,Idea Ltd,Speed50
Order_ID_1283,2023-6-28,Tech_Billing,ABC Ltd,Speed25,SA,Opal Pty Ltd,Speed50
Order_ID_1284,2023-6-28,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed25
Order_ID_1285,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,WA,Super Pty Ltd,Speed1000
Order_ID_1286,2023-6-28,Tech_Billing,ABC Ltd,Speed25,QLD,ANT Telecom,Speed25
Order_ID_1287,2023-6-28,Tech_Billing,ABC Ltd,Speed25,VIC,ANT Telecom,Speed25
Order_ID_1288,2023-6-28,Tech_Billing,ABC Ltd,Speed25,VIC,EXX Ptd Ltd,Speed50
Order_ID_1289,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_1290,2023-6-28,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_1291,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,SA,G2 Tele Pty Ltd,Speed50
Order_ID_1292,2023-6-28,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_1293,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,VIC,BB Ltd,Speed100-20
Order_ID_1294,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_1295,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,QLD,BB Ltd,Speed50
Order_ID_1296,2023-6-28,Tech_Billing,ABC Ltd,Speed100-20,VIC,BB Ltd,Speed100-20
Order_ID_1297,2023-6-28,Tech_Billing,ABC Ltd,Speed50,NSW,CAN Ltd,Speed50
Order_ID_1298,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea,Speed100-20
Order_ID_1299,2023-6-29,Tech_Billing,ABC Ltd,Speed25,VIC,Idea,Speed25
Order_ID_1300,2023-6-29,Tech_Billing,ABC Ltd,Speed50,NSW,Super Pty Ltd,Speed50
Order_ID_1301,2023-6-29,Tech_Billing,ABC Ltd,Speed50,VIC,BB Ltd,Speed100-20
Order_ID_1302,2023-6-29,Tech_Billing,ABC Ltd,Speed1000,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_1303,2023-6-29,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed25
Order_ID_1304,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed100
Order_ID_1305,2023-6-29,Tech_Billing,ABC Ltd,Speed50,WA,G2 Tele Pty Ltd,Speed25
Order_ID_1306,2023-6-29,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_1307,2023-6-29,Tech_Billing,ABC Ltd,Speed50,SA,G2 Tele Pty Ltd,Speed100-20
Order_ID_1308,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed100-20
Order_ID_1309,2023-6-29,Tech_Billing,ABC Ltd,Speed50,QLD,Opal Pty Ltd,Speed50
Order_ID_1310,2023-6-29,Tech_Billing,ABC Ltd,Speed50,WA,Opal Pty Ltd,Speed50
Order_ID_1311,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,SA,Opal Pty Ltd,Speed50
Order_ID_1312,2023-6-29,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed50
Order_ID_1313,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,NSW,Phone Company,Speed100-20
Order_ID_1314,2023-6-29,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed50
Order_ID_1315,2023-6-29,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed50
Order_ID_1316,2023-6-29,Tech_Billing,ABC Ltd,Speed50,WA,Opal Pty Ltd,Speed250
Order_ID_1317,2023-6-29,Tech_Billing,ABC Ltd,Speed50,WA,Source Ltd,Speed50
Order_ID_1318,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,ACT,G2 Tele Pty Ltd,Speed100-20
Order_ID_1319,2023-6-29,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed25
Order_ID_1320,2023-6-29,Tech_Billing,ABC Ltd,Speed25,VIC,ANT Telecom,Speed50
Order_ID_1321,2023-6-29,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed100-20
Order_ID_1322,2023-6-29,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_1323,2023-6-29,Tech_Billing,ABC Ltd,Speed25,VIC,BB Ltd,Speed50
Order_ID_1324,2023-6-29,Tech_Billing,ABC Ltd,Speed50,VIC,Source Ltd,Speed50
Order_ID_1325,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_1326,2023-6-29,Tech_Billing,ABC Ltd,Speed50,SA,G2 Tele Pty Ltd,Speed50
Order_ID_1327,2023-6-29,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed100-20
Order_ID_1328,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,VIC,EXX Ptd Ltd,Speed100
Order_ID_1329,2023-6-29,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed100-20
Order_ID_1330,2023-6-29,Tech_Billing,ABC Ltd,Speed25,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_1331,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,WA,G2 Tele Pty Ltd,Speed12
Order_ID_1332,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea Ltd,Speed100-20
Order_ID_1333,2023-6-29,Tech_Billing,ABC Ltd,Speed250,VIC,EXX Ptd Ltd,Speed250
Order_ID_1334,2023-6-29,Tech_Billing,ABC Ltd,Speed250,NSW,Idea Ltd,Speed100-20
Order_ID_1335,2023-6-29,Tech_Billing,ABC Ltd,Speed50,NSW,Phone Company,Speed100-20
Order_ID_1336,2023-6-29,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_1337,2023-6-29,Tech_Billing,ABC Ltd,Speed25,VIC,Idea Ltd,Speed25
Order_ID_1338,2023-6-29,Tech_Billing,ABC Ltd,Speed25,VIC,BB Ltd,Speed50
Order_ID_1339,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,NSW,Source Ltd,Speed100-20
Order_ID_1340,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,QLD,Opal Pty Ltd,Speed100-20
Order_ID_1341,2023-6-29,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed25
Order_ID_1342,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,NSW,Virtual Pty Ltd,Speed100-20
Order_ID_1343,2023-6-29,Tech_Billing,ABC Ltd,Speed50,NSW,Source Ltd,Speed25
Order_ID_1344,2023-6-29,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_1345,2023-6-29,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed50
Order_ID_1346,2023-6-29,Tech_Billing,ABC Ltd,Speed25,NSW,Source Ltd,Speed12
Order_ID_1347,2023-6-29,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed50
Order_ID_1348,2023-6-29,Tech_Billing,ABC Ltd,Speed100,QLD,G2 Tele Pty Ltd,Speed100-20
Order_ID_1349,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,QLD,EXX Ptd Ltd,Speed100
Order_ID_1350,2023-6-29,Tech_Billing,ABC Ltd,Speed50,NSW,Phone Company,Speed100-20
Order_ID_1351,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,SA,Idea Ltd,Speed100-20
Order_ID_1352,2023-6-29,Tech_Billing,ABC Ltd,Speed50,WA,G2 Tele Pty Ltd,Speed50
Order_ID_1353,2023-6-29,Tech_Billing,ABC Ltd,Speed25,WA,BB Ltd,Speed25
Order_ID_1354,2023-6-29,Tech_Billing,ABC Ltd,Speed25,NSW,EXX Ptd Ltd,Speed50
Order_ID_1355,2023-6-29,Tech_Billing,ABC Ltd,Speed25,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_1356,2023-6-29,Tech_Billing,ABC Ltd,Speed50,VIC,BB Ltd,Speed100-20
Order_ID_1357,2023-6-29,Tech_Billing,ABC Ltd,Speed50,SA,Opal Pty Ltd,Speed100-20
Order_ID_1358,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,NSW,Super Pty Ltd,Speed1000
Order_ID_1359,2023-6-29,Tech_Billing,ABC Ltd,Speed100-20,QLD,BB Ltd,Speed1000
Order_ID_1360,2023-6-29,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_1361,2023-6-29,Tech_Billing,ABC Ltd,Speed250,VIC,Idea Ltd,Speed25
Order_ID_1362,2023-6-30,Tech_Billing,ABC Ltd,Speed50,QLD,Opal Pty Ltd,Speed50
Order_ID_1363,2023-6-30,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_1364,2023-6-30,Tech_Billing,ABC Ltd,Speed50,SA,EXX Ptd Ltd,Speed100
Order_ID_1365,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea,Speed100-20
Order_ID_1366,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea,Speed100-20
Order_ID_1367,2023-6-30,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed50
Order_ID_1368,2023-6-30,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_1369,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,QLD,Idea,Speed100-20
Order_ID_1370,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,QLD,CAN Ltd,Speed100-20
Order_ID_1371,2023-6-30,Tech_Billing,ABC Ltd,Speed25,WA,Idea,Speed50
Order_ID_1372,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,VIC,Phone Company,Speed100-20
Order_ID_1373,2023-6-30,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_1374,2023-6-30,Tech_Billing,ABC Ltd,Speed50,VIC,Internet Lty,Speed100
Order_ID_1375,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea,Speed25
Order_ID_1376,2023-6-30,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_1377,2023-6-30,Tech_Billing,ABC Ltd,Speed1000,NSW,Opal Pty Ltd,Speed1000
Order_ID_1378,2023-6-30,Tech_Billing,ABC Ltd,Speed50,SA,Opal Pty Ltd,Speed50
Order_ID_1379,2023-6-30,Tech_Billing,ABC Ltd,Speed50,WA,Super Pty Ltd,Speed25
Order_ID_1380,2023-6-30,Tech_Billing,ABC Ltd,Speed25,NSW,EXX Ptd Ltd,Speed50
Order_ID_1381,2023-6-30,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_1382,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_1383,2023-6-30,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_1384,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed100-20
Order_ID_1385,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,QLD,Opal Pty Ltd,Speed100-20
Order_ID_1386,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed250
Order_ID_1387,2023-6-30,Tech_Billing,ABC Ltd,Speed50,WA,Source Ltd,Speed50
Order_ID_1388,2023-6-30,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_1389,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,VIC,BB Ltd,Speed50
Order_ID_1390,2023-6-30,Tech_Billing,ABC Ltd,Speed25,QLD,BB Ltd,Speed50
Order_ID_1391,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,NSW,CAN Ltd,Speed100
Order_ID_1392,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed100-20
Order_ID_1393,2023-6-30,Tech_Billing,ABC Ltd,Speed50,VIC,ANT Telecom,Speed100-20
Order_ID_1394,2023-6-30,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed100-20
Order_ID_1395,2023-6-30,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed50
Order_ID_1396,2023-6-30,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed25
Order_ID_1397,2023-6-30,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed50
Order_ID_1398,2023-6-30,Tech_Billing,ABC Ltd,Speed50,QLD,Opal Pty Ltd,Speed50
Order_ID_1399,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea Ltd,Speed100-20
Order_ID_1400,2023-6-30,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_1401,2023-6-30,Tech_Billing,ABC Ltd,Speed50,SA,Idea Ltd,Speed50
Order_ID_1402,2023-6-30,Tech_Billing,ABC Ltd,Speed1000,NSW,BB Ltd,Speed1000
Order_ID_1403,2023-6-30,Tech_Billing,ABC Ltd,Speed25,NSW,Idea Ltd,Speed100-20
Order_ID_1404,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,QLD,G2 Tele Pty Ltd,Speed250
Order_ID_1405,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,QLD,BB Ltd,Speed100-20
Order_ID_1406,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed100-20
Order_ID_1407,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,QLD,Idea Ltd,Speed100-20
Order_ID_1408,2023-6-30,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed100-20
Order_ID_1409,2023-6-30,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed50
Order_ID_1410,2023-6-30,Tech_Billing,ABC Ltd,Speed50,WA,Source Ltd,Speed50
Order_ID_1411,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,NSW,EXX Ptd Ltd,Speed100-20
Order_ID_1412,2023-6-30,Tech_Billing,ABC Ltd,Speed50,VIC,CAN Ltd,Speed100-20
Order_ID_1413,2023-6-30,Tech_Billing,ABC Ltd,Speed50,WA,G2 Tele Pty Ltd,Speed50
Order_ID_1414,2023-6-30,Tech_Billing,ABC Ltd,Speed50,WA,EXX Ptd Ltd,Speed100-20
Order_ID_1415,2023-6-30,Tech_Billing,ABC Ltd,Speed1000,QLD,Super Pty Ltd,Speed1000
Order_ID_1416,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_1417,2023-6-30,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed50
Order_ID_1418,2023-6-30,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed25
Order_ID_1419,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,VIC,EXX Ptd Ltd,Speed100-20
Order_ID_1420,2023-6-30,Tech_Billing,ABC Ltd,Speed250,NSW,BB Ltd,Speed250
Order_ID_1421,2023-6-30,Tech_Billing,ABC Ltd,Speed50,SA,G2 Tele Pty Ltd,Speed50
Order_ID_1422,2023-6-30,Tech_Billing,ABC Ltd,Speed100-20,VIC,Super Pty Ltd,Speed100
Order_ID_1423,2023-7-1,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_1424,2023-7-1,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed100-20
Order_ID_1425,2023-7-1,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea Ltd,Speed100-20
Order_ID_1426,2023-7-1,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed25
Order_ID_1427,2023-7-1,Tech_Billing,ABC Ltd,Speed50,ACT,G2 Tele Pty Ltd,Speed50
Order_ID_1428,2023-7-1,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_1429,2023-7-1,Tech_Billing,ABC Ltd,Speed50,WA,G2 Tele Pty Ltd,Speed50
Order_ID_1430,2023-7-1,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed100
Order_ID_1431,2023-7-1,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed25
Order_ID_1432,2023-7-1,Tech_Billing,ABC Ltd,Speed250,VIC,G2 Tele Pty Ltd,Speed1000
Order_ID_1433,2023-7-1,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_1434,2023-7-1,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed50
